,Price,Sqtft,Location,NoofBedrooms,SwimmingPool,JoggingTrack,RainWaterHarvesting,CarParking
11494,7000000,924,Chromepet,2,0,0,0,0
11495,4840000,1008,Nanmangalam,2,0,0,0,0
11496,4140000,900,Nanmangalam,2,0,0,0,0
11497,10500000,1433,NehruNagar,3,0,0,0,0
11498,3300000,805,Nanmangalam,2,0,0,0,0
11499,6230000,1198,Nanmangalam,3,0,0,0,0
11500,3247000,772,Nanmangalam,2,0,0,0,0
11501,3315999,809,Ullagaram,2,0,0,0,0
11502,7000000,924,Chromepet,2,0,0,0,0
11503,3300000,805,Nanmangalam,2,0,0,0,0
11504,6230000,1198,Nanmangalam,3,0,0,0,0
11505,4270000,930,Nanmangalam,2,0,0,0,0
11506,2960000,619,Nanmangalam,1,0,0,0,0
11507,5200000,1002,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11508,6684999,1285,Sunnambu Kolathur S Kolathur,3,0,0,0,0
11509,5345000,1028,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11510,5000000,1117,Nanmangalam,2,0,0,0,0
11511,5145000,989,Nanmangalam,2,0,0,0,0
11512,4862000,935,Nanmangalam,2,0,0,0,0
11513,3993000,768,Nanmangalam,2,0,0,0,0
11514,4581000,881,Nanmangalam,2,0,0,0,0
11515,4500000,867,Nanmangalam,2,0,0,0,0
11516,5798000,1115,Nanmangalam,3,0,0,0,0
11517,6224000,1197,Nanmangalam,3,0,0,0,0
11518,4893000,941,Nanmangalam,2,0,0,0,0
11519,5392000,1037,Nanmangalam,2,0,0,0,0
11520,3300000,805,Nanmangalam,2,0,0,0,0
11521,6230000,1198,Nanmangalam,3,0,0,0,0
11522,4840000,1008,Nanmangalam,2,0,0,0,0
11523,4140000,900,Nanmangalam,2,0,0,0,0
11524,10000000,1293,Adambakkam,3,0,0,0,0
11525,4270000,930,Nanmangalam,2,0,0,0,0
11526,5700000,900,Navallur,2,0,0,0,0
11527,3100000,760,Nanmangalam,2,0,0,0,0
11528,5116000,1066,Kovur,2,1,1,1,1
11529,6969000,1452,Kovur,3,1,1,1,1
11530,6480000,1350,Kovur,3,1,1,1,1
11531,4435000,924,Kovur,2,1,1,1,1
11532,6570999,1369,Kovur,3,1,1,1,1
11533,5640000,1175,Kovur,2,1,1,1,1
11534,2952000,615,Kovur,2,1,1,1,1
11535,5200000,952,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11536,3000000,789,Urapakkam,2,0,0,0,0
11537,2200000,460,Pazavanthangal,1,0,0,0,0
11538,2300000,675,Avadi,2,1,0,0,0
11539,3946000,877,Madhavaram,2,0,0,0,0
11540,3510000,780,Madhavaram,2,0,0,0,0
11541,5599000,1018,Sholinganallur,2,0,0,0,0
11542,5500000,1000,Sholinganallur,2,0,0,0,0
11543,5775000,1050,Sholinganallur,2,0,0,0,0
11544,6050000,1100,Sholinganallur,2,0,0,0,0
11545,4500000,1025,Thatchoor,2,1,0,0,0
11546,2600000,570,Thiruverkadu,1,1,0,1,1
11547,13200000,2000,Perungudi,3,0,0,0,0
11548,7500000,1546,Sholinganallur,3,1,0,0,0
11549,10000000,1599,Karapakkam,3,1,0,0,0
11550,8000000,1296,Karapakkam,3,1,0,0,0
11551,3645000,810,Nanmangalam,2,0,0,0,0
11552,5221000,952,Manikandan Nagar,2,0,0,0,0
11553,6300000,1060,Sholinganallur,2,0,0,0,0
11554,5100000,930,Kilkattalai,2,0,0,0,0
11555,4994000,910,Ullagaram,2,0,0,0,0
11556,8675000,1641,Nandambakkam,3,0,0,0,0
11557,4510000,1100,Ambattur,3,0,0,0,0
11558,2976000,726,Thirumullaivoyal,2,0,0,0,0
11559,3099000,756,Cholambedu,2,0,0,0,0
11560,3051000,803,Cholambedu,2,0,0,0,0
11561,2823000,743,Cholambedu,2,0,0,0,0
11562,2850000,600,Ambattur,2,0,0,0,0
11563,2975000,726,Cholambedu,2,0,0,0,0
11564,6343000,1337,Thiruverkadu,3,1,0,1,1
11565,5519000,1160,Thiruverkadu,2,1,0,1,1
11566,2777000,571,Thiruverkadu,1,1,0,1,1
11567,2703000,555,Thiruverkadu,1,1,0,1,1
11568,5630000,1184,Thiruverkadu,2,1,0,1,1
11569,2740000,563,Thiruverkadu,1,1,0,1,1
11570,5542000,1165,Thiruverkadu,2,1,0,1,1
11571,4793000,1004,Thiruverkadu,2,1,0,1,1
11572,2763000,568,Thiruverkadu,1,1,0,1,1
11573,5756000,1211,Thiruverkadu,2,1,0,1,1
11574,2726000,560,Thiruverkadu,1,1,0,1,1
11575,11000000,1217,Velachery,2,0,0,0,0
11576,13000000,1990,Iyappanthangal,2,1,1,1,1
11577,5500000,1098,Vanagaram,2,0,0,0,0
11578,11299999,1558,Perungudi,2,0,1,1,0
11579,7200000,1441,Padur,3,0,0,0,0
11580,5200000,1147,Padur,2,0,0,0,0
11581,7200000,962,Rajakilpakkam,2,1,0,0,0
11582,17600000,2150,Navallur,3,1,1,0,0
11583,11500000,1525,Navallur,3,1,1,1,1
11584,8200000,1348,Karapakkam,3,1,0,0,0
11585,8000000,1307,Karapakkam,3,1,0,0,0
11586,7000000,1027,Karapakkam,2,1,0,0,0
11587,13600000,1765,Navallur,3,1,1,1,1
11588,10400000,1524,Navallur,3,1,1,1,1
11589,10500000,1525,Navallur,3,1,1,1,1
11590,3199000,610,Iyyappanthangal,1,1,0,0,0
11591,5700000,1152,Mambakkam,2,0,0,0,0
11592,5000000,999,Mambakkam,2,1,0,0,0
11593,9000000,1298,Egatoor,2,1,0,0,0
11594,6500000,1024,Karapakkam,2,1,0,0,0
11595,2900000,690,Thatchoor,2,1,0,0,0
11596,9000000,1364,Porur,3,0,0,0,0
11597,9400000,2021,Semmancheri,4,1,0,0,0
11598,7000000,1443,Sholinganallur,3,1,0,0,0
11599,5400000,1020,Maduravoyal,2,0,0,0,0
11600,5400000,1045,Maduravoyal,2,1,0,0,0
11601,5400000,1045,Maduravoyal,2,1,0,0,0
11602,5400000,1045,Maduravoyal,2,1,0,0,0
11603,5698000,1020,Maduravoyal,2,1,0,0,0
11604,5700000,1020,Maduravoyal,2,1,0,0,0
11605,5800000,1075,Maduravoyal,2,1,0,0,0
11606,5400000,1020,Maduravoyal,2,0,0,0,0
11607,5400000,1020,Maduravoyal,2,0,0,0,0
11608,5450000,1045,Maduravoyal,2,0,0,0,0
11609,5700000,1020,Maduravoyal,2,1,0,0,0
11610,17000000,2475,Iyappanthangal,4,1,1,1,1
11611,7700000,1735,Medavakkam,3,1,1,1,1
11612,3270000,711,Pammal,2,0,0,0,0
11613,2760000,600,Pammal,2,0,0,0,0
11614,16399999,1704,Virugambakkam,3,1,1,1,1
11615,14000000,1464,Virugambakkam,3,1,1,1,1
11616,14000000,1464,Virugambakkam,3,1,1,1,1
11617,8300000,1546,Peerakankaranai,3,0,0,0,0
11618,6100000,1093,Peerakankaranai,2,0,0,0,0
11619,6000000,1066,Peerakankaranai,2,0,0,0,0
11620,5500000,984,Peerakankaranai,2,0,0,0,0
11621,5400000,947,Peerakankaranai,2,0,0,0,0
11622,6700000,1228,Peerakankaranai,2,0,0,0,0
11623,9000000,1301,Moolakadai,3,1,0,0,0
11624,6000000,1367,Kelambakkam,2,1,1,1,1
11625,10300000,1740,Poonamallee,3,1,1,0,1
11626,10300000,1740,Poonamallee,3,1,1,0,1
11627,8700000,1500,Poonamallee,3,1,1,0,1
11628,7800000,1335,Poonamallee,2,1,1,0,1
11629,13500000,1825,Iyappanthangal,3,1,1,1,1
11630,17000000,2150,Navallur,3,1,1,1,1
11631,10500000,1749,Navallur,2,1,0,0,1
11632,11500000,1749,Navallur,2,1,1,1,1
11633,17000000,2451,Navallur,3,1,0,0,0
11634,7700000,1295,Navallur,2,1,1,1,1
11635,10000000,1445,Navallur,3,1,1,1,1
11636,11000000,1435,Navallur,3,1,1,1,1
11637,30000000,3487,Navallur,3,1,0,0,0
11638,7500000,2010,Siruseri,3,0,0,0,0
11639,8100000,1460,Sunnambu Kolathur S Kolathur,3,0,0,0,0
11640,5300000,952,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11641,4800000,910,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11642,3300000,570,Sunnambu Kolathur S Kolathur,1,0,0,0,0
11643,15000000,1888,Perungudi,3,1,1,0,1
11644,13500000,1665,Perungudi,3,1,1,0,1
11645,11500000,1434,Perungudi,2,1,1,0,1
11646,11500000,1434,Perungudi,2,1,1,0,1
11647,13000000,1850,Thoraipakkam OMR,3,1,1,1,1
11648,10300000,1671,Thoraipakkam OMR,3,0,0,0,0
11649,7900000,1286,Thoraipakkam OMR,2,0,0,0,0
11650,6500000,1112,Velappanchavadi,2,1,0,0,0
11651,9200000,1414,Velappanchavadi,3,1,0,0,0
11652,9200000,1414,Velappanchavadi,3,1,0,0,0
11653,11299999,1827,Thoraipakkam OMR,4,0,0,0,0
11654,3386999,752,Nanmangalam,2,0,0,0,0
11655,3192000,760,Nanmangalam,2,0,0,0,0
11656,2725000,639,Avadi,2,1,0,0,0
11657,2725000,645,Avadi,2,1,0,0,0
11658,2725000,639,Avadi,2,0,0,0,0
11659,2725000,639,Avadi,2,1,0,0,0
11660,2725000,639,Avadi,2,1,0,0,0
11661,2725000,639,Avadi,2,1,0,0,0
11662,2725000,639,Avadi,2,1,0,0,0
11663,2725000,639,Avadi,2,1,0,0,0
11664,2725000,639,Avadi,2,1,0,0,0
11665,2725000,639,Avadi,2,1,0,0,0
11666,2725000,645,Avadi,2,1,0,0,0
11667,2725000,645,Avadi,2,1,0,0,0
11668,2725000,639,Avadi,2,1,0,0,0
11669,2725000,639,Avadi,2,1,0,0,0
11670,2725000,639,Avadi,2,1,0,0,0
11671,4500000,949,Perumbakkam,2,0,0,1,0
11672,4000000,901,Perumbakkam,2,0,0,1,0
11673,6600000,1120,Semmancheri,2,0,0,0,0
11674,6300000,1065,Semmancheri,2,0,0,0,0
11675,6400000,1070,Semmancheri,2,0,0,0,0
11676,9900000,1100,T Nagar,3,0,0,0,0
11677,7600000,980,Ekkatuthangal,2,0,0,0,0
11678,6600000,1110,Sholinganallur,2,0,0,0,0
11679,6600000,1110,Sholinganallur,2,0,0,0,0
11680,6300000,1060,Sholinganallur,2,0,0,0,0
11681,5900000,980,Sholinganallur,2,0,0,0,0
11682,2725000,645,Avadi,2,1,0,0,0
11683,2725000,639,Avadi,2,1,0,0,0
11684,2725000,639,Avadi,2,1,0,0,0
11685,2725000,645,Avadi,2,0,0,0,0
11686,2725000,645,Avadi,2,1,0,0,0
11687,2725000,639,Avadi,2,1,0,0,0
11688,2725000,639,Avadi,2,1,0,0,0
11689,190000000,7240,Nungambakkam,5,1,0,1,0
11690,150000000,5777,Nungambakkam,5,1,0,1,0
11691,90000000,3800,Nungambakkam,4,1,0,1,0
11692,90000000,3800,Nungambakkam,4,1,0,1,0
11693,4800000,657,Jamalia,2,0,0,0,0
11694,4800000,657,Jamalia,2,0,0,0,0
11695,4300000,591,Perambur,1,0,0,0,0
11696,4800000,657,Jamalia,2,0,0,0,0
11697,4800000,657,Jamalia,2,0,0,0,0
11698,4800000,657,Jamalia,2,0,0,0,0
11699,4800000,657,Jamalia,2,0,0,0,0
11700,4800000,657,Jamalia,2,0,0,0,0
11701,4800000,657,Jamalia,2,0,0,0,0
11702,127000000,6500,Royapettah,5,1,1,1,1
11703,57500000,2958,Royapettah,4,1,1,1,1
11704,23000000,1200,Royapettah,2,1,1,1,1
11705,11500000,600,Royapettah,1,1,1,1,1
11706,4500000,949,Perumbakkam,2,0,0,1,0
11707,4500000,949,Perumbakkam,2,0,0,1,0
11708,4200000,901,Perumbakkam,2,0,0,1,0
11709,3400000,909,Urapakkam,2,0,0,0,0
11710,3200000,865,Urapakkam,2,0,0,0,0
11711,2900000,789,Urapakkam,2,0,0,0,0
11712,6300000,1060,Sholinganallur,2,0,0,0,0
11713,5900000,980,Sholinganallur,2,0,0,0,0
11714,7400000,1187,Iyappanthangal,3,0,0,0,1
11715,3400000,545,Iyappanthangal,1,0,0,0,1
11716,3400000,545,Iyappanthangal,1,0,0,0,1
11717,8500000,1100,Nandanam,2,0,0,0,0
11718,32000000,1624,T Nagar,3,0,0,0,0
11719,15600000,1161,Anna Nagar,3,0,0,0,0
11720,11200000,1796,Sholinganallur,3,1,0,1,0
11721,11200000,1796,Sholinganallur,3,1,0,1,0
11722,7700000,1480,Madipakkam,3,0,0,0,0
11723,3100000,610,Madipakkam,1,0,0,0,0
11724,3100000,610,Madipakkam,1,0,0,0,0
11725,2500000,700,Avadi,2,0,1,0,1
11726,3069000,614,Kovur,1,1,1,1,1
11727,2500000,700,Avadi,2,0,1,0,1
11728,3069000,614,Kovur,1,1,1,1,1
11729,2500000,700,Avadi,2,0,1,0,1
11730,6750000,1140,Sholinganallur,2,0,0,0,0
11731,6350000,1070,Sholinganallur,2,0,0,0,0
11732,6300000,1065,Sholinganallur,2,0,0,0,0
11733,6600000,1120,Sholinganallur,2,0,0,0,0
11734,3409000,909,Guduvancheri,2,0,1,0,0
11735,3242000,861,Guduvancheri,2,0,1,0,0
11736,5900000,980,Sholinganallur,2,0,0,0,0
11737,5900000,980,Sholinganallur,2,0,0,0,0
11738,3180000,595,Kilkattalai,1,0,0,0,0
11739,3127000,590,Manikandan Nagar,1,0,0,0,0
11740,6600000,1110,Sholinganallur,2,0,0,0,0
11741,6500000,1090,Sholinganallur,2,0,0,0,0
11742,6500000,1090,Sholinganallur,2,0,0,0,0
11743,5150000,956,Kilkattalai,2,0,0,0,0
11744,3050000,574,Sunnambu Kolathur S Kolathur,1,0,0,0,0
11745,7650000,1468,Ullagaram,3,0,0,0,0
11746,7650000,1468,Ullagaram,3,0,0,0,0
11747,7650000,1464,Sunnambu Kolathur S Kolathur,3,0,0,0,0
11748,7700000,1462,Madipakkam,3,0,0,0,0
11749,7733000,1460,Kovilambakkam,3,0,0,0,0
11750,6550000,1256,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11751,6600000,1254,Kilkattalai,2,0,0,0,0
11752,6600000,1252,Kovilambakkam,2,0,0,0,0
11753,6450000,1220,Sunnambu Kolathur S Kolathur,2,0,0,0,0
11754,5900000,980,Sholinganallur,2,0,0,0,0
11755,5900000,980,Sholinganallur,2,0,0,0,0
11756,3180000,595,Kilkattalai,1,0,0,0,0
11757,3127000,590,Manikandan Nagar,1,0,0,0,0
11758,3021000,570,Ullagaram,1,0,0,0,0
11759,3547000,730,Nanmangalam,2,0,0,0,0
11760,3578000,852,Nanmangalam,2,0,0,0,0
11761,3667000,815,Nanmangalam,2,0,0,0,0
11762,3645000,810,Nanmangalam,2,0,0,0,0
11763,16500000,2345,Navallur,4,1,1,1,1
11764,7000000,1550,Perumbakkam,2,1,1,1,1
11765,11000000,1691,Sholinganallur,2,1,1,1,1
11766,6800000,1140,Iyappanthangal,1,1,1,0,0
11767,10200000,1700,Iyappanthangal,2,1,1,0,0
11768,15000000,1750,Alandur,3,1,1,1,1
11769,12200000,1825,Iyappanthangal,3,1,1,1,1
11770,5760000,1200,Nanmangalam,3,0,0,0,0
11771,3681000,767,Nanmangalam,2,0,0,0,0
11772,3681000,767,Nanmangalam,2,0,0,0,0
11773,4006000,954,Nanmangalam,2,0,0,0,0
11774,4416000,920,Nanmangalam,2,0,0,0,0
11775,3811000,794,Nanmangalam,2,0,0,0,0
11776,3381000,805,Nanmangalam,2,0,0,0,0
11777,3797999,787,Nanmangalam,2,0,0,0,0
11778,3572999,794,Nanmangalam,2,0,0,0,0
11779,6176000,1123,Nanmangalam,3,0,0,0,0
11780,4265000,853,Nanmangalam,2,0,0,0,0
11781,3451000,767,Nanmangalam,2,0,0,0,0
11782,4603000,959,Nanmangalam,2,0,0,0,0
11783,4440000,925,Nanmangalam,2,0,0,0,0
11784,4569000,952,Nanmangalam,2,0,0,0,0
11785,4176000,870,Nanmangalam,2,0,0,0,0
11786,4207000,935,Nanmangalam,2,0,0,0,0
11787,4304000,916,Nanmangalam,2,0,0,0,0
11788,3427000,672,Nanmangalam,2,0,0,0,0
11789,4289000,841,Nanmangalam,2,0,0,0,0
11790,10800000,2168,Pallikaranai,3,1,1,1,1
11791,10000000,2232,Padur,3,0,0,0,0
11792,12500000,2700,Pallikaranai,2,1,1,1,1
11793,9000000,1942,Pallikaranai,2,1,1,1,1
11794,34000000,2380,Adyar,4,0,1,1,1
11795,19000000,1913,Virugambakkam,3,1,0,1,0
11796,13200000,2089,Ayanambakkam,4,1,1,1,1
11797,15700000,1970,Navallur,3,1,1,1,1
11798,5011000,802,Manikandan Nagar,2,0,0,0,0
11799,4449000,802,Manikandan Nagar,2,0,0,0,0
11800,5440000,880,Manikandan Nagar,2,0,0,0,0
11801,5747000,1045,Manikandan Nagar,2,0,0,0,0
11802,4674000,867,Manikandan Nagar,2,0,0,0,0
11803,4674000,867,Manikandan Nagar,2,0,0,0,0
11804,4771000,994,Kovilambakkam,2,0,0,0,0
11805,6193000,1126,Manikandan Nagar,3,0,0,0,0
11806,6413000,1166,Manikandan Nagar,3,0,0,0,0
11807,4425000,750,Kovilambakkam,2,0,0,0,0
11808,4731000,810,Kovilambakkam,2,0,0,0,0
11809,4731000,810,Kovilambakkam,2,0,0,0,0
11810,4540000,908,Medavakkam,2,0,0,0,0
11811,4540000,908,Medavakkam,2,0,0,0,0
11812,4408000,938,Medavakkam,2,0,0,0,0
11813,4408000,938,Medavakkam,2,0,0,0,0
11814,4333000,942,Medavakkam,2,0,0,0,0
11815,4186000,910,Medavakkam,2,0,0,0,0
11816,4420000,884,Medavakkam,2,0,0,0,0
11817,4032000,858,Medavakkam,2,0,0,0,0
11818,4512000,960,Medavakkam,2,0,0,0,0
11819,4930000,850,Medavakkam,2,0,0,0,0
11820,3835000,816,Medavakkam,2,0,0,0,0
11821,4540000,908,Medavakkam,2,0,0,0,0
11822,4540000,908,Medavakkam,2,0,0,0,0
11823,4408000,938,Medavakkam,2,0,0,0,0
11824,4408000,938,Medavakkam,2,0,0,0,0
11825,4333000,942,Medavakkam,2,0,0,0,0
11826,4186000,910,Medavakkam,2,0,0,0,0
11827,4420000,884,Medavakkam,2,0,0,0,0
11828,4032000,858,Medavakkam,2,0,0,0,0
11829,4512000,960,Medavakkam,2,0,0,0,0
11830,4930000,850,Medavakkam,2,0,0,0,0
11831,4640000,800,Medavakkam,2,0,0,0,0
11832,4268000,928,Medavakkam,2,0,0,0,0
11833,4268000,928,Medavakkam,2,0,0,0,0
11834,7536000,1256,Kilkattalai,3,0,0,0,0
11835,5551000,882,Kilkattalai,2,0,0,0,0
11836,5115000,883,Kilkattalai,2,0,0,0,0
11837,6132000,1022,Kilkattalai,2,0,0,0,0
11838,5027000,914,Kilkattalai,2,0,0,0,0
11839,5255000,931,Kilkattalai,2,0,0,0,0
11840,5435000,947,Kilkattalai,2,0,0,0,0
11841,5815000,1163,Kilkattalai,3,0,0,0,0
11842,5790000,1158,Kilkattalai,3,0,0,0,0
11843,4873000,1037,Medavakkam,2,0,0,0,0
11844,6629000,1163,Medavakkam,3,0,0,0,0
11845,8000000,1288,Karapakkam,1,1,1,0,1
11846,4500000,873,Pozhichalur,2,0,0,0,0
11847,27500000,2456,Perungudi,3,1,1,0,0
11848,27500000,2456,Perungudi,3,1,1,0,0
11849,8800000,1705,Sholinganallur,3,1,0,0,0
11850,13000000,1990,Iyappanthangal,3,1,1,1,1
11851,9400000,1400,Madipakkam,3,1,0,0,1
11852,13500000,1825,Iyappanthangal,3,1,1,1,1
11853,8500000,1504,Navallur,3,1,1,1,1
11854,31500000,2680,Velachery,4,1,1,0,1
11855,9500000,1353,Thoraipakkam OMR,3,1,1,1,1
11856,5054000,919,Nanmangalam,2,0,0,0,0
11857,3495000,737,Nanmangalam,2,0,0,0,0
11858,4144000,797,Nanmangalam,2,0,0,0,0
11859,4144000,797,Nanmangalam,2,0,0,0,0
11860,3834000,852,Nanmangalam,2,0,0,0,0
11861,4296000,895,Nanmangalam,2,0,0,0,0
11862,4536000,945,Vellakkal,2,0,0,0,0
11863,4536000,945,Vellakkal,2,0,0,0,0
11864,4416000,920,Nanmangalam,2,0,0,0,0
11865,3744000,832,Nanmangalam,2,0,0,0,0
11866,3924000,872,Nanmangalam,2,0,0,0,0
11867,3429999,713,Nanmangalam,2,0,0,0,0
11868,3943000,744,Nanmangalam,2,0,0,0,0
11869,4391000,915,Nanmangalam,2,0,0,0,0
11870,4391000,915,Nanmangalam,2,0,0,0,0
11871,16500000,1055,T Nagar,2,0,0,0,1
11872,3027000,672,Nanmangalam,2,0,0,0,0
11873,4950000,791,Manikandan Nagar,2,0,0,0,0
11874,4276000,766,Kovilambakkam,2,0,0,0,0
11875,5819000,1058,Manikandan Nagar,3,0,0,0,0
11876,6648999,1209,Manikandan Nagar,2,0,0,0,0
11877,3838000,689,Manikandan Nagar,2,0,0,0,0
11878,3494000,832,Nanmangalam,2,0,0,0,0
11879,4108000,856,Nanmangalam,2,0,0,0,0
11880,3936999,875,Nanmangalam,2,0,0,0,0
11881,5649000,1177,Nanmangalam,3,0,0,0,0
11882,4088000,870,Nanmangalam,2,0,0,0,0
11883,3653000,811,Nanmangalam,2,0,0,0,0
11884,3784000,742,Nanmangalam,2,0,0,0,0
11885,4950000,791,Manikandan Nagar,2,0,0,0,0
11886,4276000,766,Kovilambakkam,2,0,0,0,0
11887,5819000,1058,Manikandan Nagar,3,0,0,0,0
11888,6648999,1209,Manikandan Nagar,2,0,0,0,0
11889,3838000,689,Manikandan Nagar,2,0,0,0,0
11890,3381000,805,Nanmangalam,2,0,0,0,0
11891,3072000,768,Nanmangalam,2,0,0,0,0
11892,3032000,722,Nanmangalam,2,0,0,0,0
11893,3464000,745,Nanmangalam,2,0,0,0,0
11894,4805000,821,Kilkattalai,2,0,0,0,0
11895,6995999,1166,Kilkattalai,3,0,0,0,0
11896,6995999,1166,Kilkattalai,3,0,0,0,0
11897,5964000,994,Kilkattalai,2,0,0,0,0
11898,5462000,884,Kilkattalai,2,0,0,0,0
11899,5108000,920,Kilkattalai,2,0,0,0,0
11900,5108000,920,Kilkattalai,2,0,0,0,0
11901,8000000,1816,Kanathur Reddikuppam,3,1,0,0,1
11902,3429999,713,Nanmangalam,2,0,0,0,0
11903,3971000,854,Medavakkam,2,0,0,0,0
11904,5868000,1262,Medavakkam,3,0,0,0,0
11905,5580000,979,Medavakkam,2,0,0,0,0
11906,5580000,979,Medavakkam,2,0,0,0,0
11907,4206000,894,Medavakkam,2,0,0,0,0
11908,3814000,692,Medavakkam,2,0,0,0,0
11909,4473000,994,Medavakkam,2,0,0,0,0
11910,4473000,994,Medavakkam,2,0,0,0,0
11911,4295000,765,Medavakkam,2,0,0,0,0
11912,4152000,865,Medavakkam,2,0,0,0,0
11913,4046000,843,Medavakkam,2,0,0,0,0
11914,4660000,932,Medavakkam,2,0,0,0,0
11915,7903000,1354,Poonamallee,2,1,0,0,0
11916,2950000,576,Mevalurkuppam,1,1,1,1,1
11917,2950000,576,Mevalurkuppam,1,1,1,1,1
11918,2650000,670,Maraimalai Nagar,2,0,0,0,0
11919,3390999,617,Nanmangalam,2,0,0,0,0
11920,3360000,700,Nanmangalam,2,0,0,0,0
11921,2915000,634,Kolapakkam,2,0,0,0,0
11922,3089000,618,Porur,1,1,0,0,0
11923,5823000,1165,Porur,2,1,0,0,0
11924,5328000,1066,Porur,2,1,0,0,0
11925,6843000,1369,Porur,3,1,0,0,0
11926,4564000,913,Kovur,2,1,1,1,1
11927,4669000,934,Porur,2,1,0,0,0
11928,6083000,1415,Iyyappanthangal,3,0,0,0,0
11929,4758000,1107,Perumbakkam,2,1,1,1,1
11930,6645999,1546,Perumbakkam,3,1,1,1,1
11931,5825000,1355,Perumbakkam,3,1,1,1,1
11932,8400000,1504,Navallur,3,1,1,1,1
11933,6312000,1058,Navallur,2,1,1,1,1
11934,2246000,624,Singaperumal Koil,1,1,1,1,1
11935,3363000,885,Avadi,2,0,0,0,0
11936,3461000,845,Kattankulathur,2,0,0,0,0
11937,5063000,1220,Kattankulathur,3,0,0,0,0
11938,4505000,1010,Kolapakkam,2,0,0,0,0
11939,11500000,2021,Navallur,4,1,1,1,1
11940,9510000,1650,Navallur,3,1,1,1,1
11941,6611000,1158,Navallur,2,1,1,1,1
11942,10300000,1699,Navallur,3,1,1,1,1
11943,2091000,581,Singaperumal Koil,1,1,1,1,1
11944,7630000,1090,Annamalai Colony,2,0,0,0,0
11945,7770000,1110,Annamalai Colony,2,0,0,0,0
11946,6237000,1367,Kelambakkam,2,1,1,1,1
11947,6100000,1337,Kelambakkam,2,1,1,1,1
11948,7709999,1321,Poonamallee,2,0,0,0,0
11949,2000000,625,Maraimalai Nagar,2,0,0,0,0
11950,51600000,2348,Alwarpet,3,1,0,0,0
11951,61600000,2800,Alwarpet,4,1,0,0,0
11952,54400000,2476,Alwarpet,3,1,0,0,0
11953,61100000,2781,Alwarpet,4,1,0,0,0
11954,59600000,2713,Alwarpet,4,1,0,0,0
11955,52800000,2400,Alwarpet,3,1,0,0,0
11956,5014000,1241,Kelambakkam,3,0,1,1,0
11957,4109000,1002,Kelambakkam,2,0,1,1,0
11958,4102000,1000,Kelambakkam,2,0,1,1,0
11959,5021000,1243,Kelambakkam,3,0,1,1,0
11960,4768000,1176,Kelambakkam,3,0,1,1,0
11961,4798000,1184,Kelambakkam,3,0,1,1,0
11962,4787000,1181,Kelambakkam,3,0,1,1,0
11963,4806000,1186,Kelambakkam,3,0,1,1,0
11964,4283000,1048,Kelambakkam,2,0,1,1,0
11965,4336000,1062,Kelambakkam,2,0,1,1,0
11966,4521000,962,Ullagaram,2,0,0,0,0
11967,8227000,1307,Karapakkam,3,1,1,1,1
11968,3306000,538,Karapakkam,1,1,1,1,1
11969,8270999,1314,Karapakkam,3,1,1,1,1
11970,6567000,1027,Karapakkam,2,1,1,1,1
11971,8548000,1358,Karapakkam,3,1,1,1,1
11972,6548000,1024,Karapakkam,2,1,1,1,1
11973,16900000,2686,Karapakkam,4,1,1,1,1
11974,9826000,1561,Karapakkam,3,1,1,1,1
11975,8158000,1296,Karapakkam,3,1,1,1,1
11976,9857000,1566,Karapakkam,3,1,1,1,1
11977,11500000,1829,Karapakkam,3,1,1,1,1
11978,9845000,1564,Karapakkam,3,1,1,1,1
11979,12200000,1944,Karapakkam,3,1,1,1,1
11980,16600000,2640,Karapakkam,4,1,1,1,1
11981,3372999,549,Karapakkam,1,1,1,1,1
11982,16500000,2630,Karapakkam,4,1,1,1,1
11983,16399999,2616,Karapakkam,4,1,1,1,1
11984,10000000,1599,Karapakkam,3,1,1,1,1
11985,3992000,868,Ullagaram,2,0,0,0,0
11986,23400000,2275,Thoraipakkam OMR,4,1,1,1,1
11987,17900000,1701,Thoraipakkam OMR,3,1,1,1,1
11988,20900000,2022,Thoraipakkam OMR,3,1,1,1,1
11989,6200000,708,Thoraipakkam OMR,2,1,1,1,1
11990,18100000,1720,Thoraipakkam OMR,3,1,1,1,1
11991,6400000,734,Thoraipakkam OMR,2,1,1,1,1
11992,16100000,1576,Thoraipakkam OMR,2,1,1,1,1
11993,16700000,1636,Thoraipakkam OMR,2,1,1,1,1
11994,13400000,1296,Thoraipakkam OMR,2,1,1,1,1
11995,12600000,600,Royapettah,1,0,0,0,0
11996,2496000,780,Guduvancheri,2,0,0,0,0
11997,3300000,838,Guduvancheri,2,0,0,0,0
11998,4872000,870,Porur,2,0,0,0,0
11999,22799999,1986,Thiruvanmiyur,3,0,0,0,0
12000,22799999,1986,Thiruvanmiyur,3,0,0,0,0
12001,22700000,1975,Thiruvanmiyur,3,0,0,0,0
12002,22700000,1975,Thiruvanmiyur,3,0,0,0,0
12003,4004999,890,Ullagaram,2,0,0,0,0
12004,4125000,809,Nanmangalam,2,0,0,0,0
